trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
HUDSON-2013-NYE-36,10:45:00,10:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-36,11:00:00,11:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-37,11:15:00,11:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-37,11:30:00,11:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-38,11:45:00,11:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-38,12:00:00,12:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-39,09:15:00,09:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-39,09:30:00,09:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-40,12:15:00,12:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-40,12:30:00,12:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-41,12:45:00,12:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-41,13:00:00,13:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-42,13:15:00,13:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-42,13:30:00,13:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-43,13:45:00,13:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-43,14:00:00,14:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-44,14:15:00,14:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-44,14:30:00,14:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-45,14:45:00,14:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-45,15:00:00,15:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-46,15:15:00,15:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-46,15:30:00,15:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-47,15:45:00,15:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-47,16:00:00,16:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-48,16:15:00,16:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-48,16:30:00,16:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-49,16:45:00,16:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-49,17:00:00,17:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-50,17:15:00,17:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-50,17:30:00,17:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-51,17:45:00,17:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-51,18:00:00,18:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-52,18:15:00,18:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-52,18:30:00,18:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-53,18:45:00,18:45:00,PIER11,1,,0,0,
HUDSON-2013-NYE-53,19:00:00,19:00:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-54,19:15:00,19:15:00,PIER11,1,,0,0,
HUDSON-2013-NYE-54,19:30:00,19:30:00,HOBOKENNJTTSTATION,2,,0,0,
HUDSON-2013-NYE-55,06:30:00,06:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-55,06:40:00,06:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-56,06:50:00,06:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-56,07:00:00,07:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-57,06:10:00,06:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-57,06:20:00,06:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-58,07:10:00,07:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-58,07:20:00,07:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-59,07:30:00,07:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-59,07:40:00,07:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-60,07:50:00,07:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-60,08:00:00,08:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-61,08:10:00,08:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-61,08:20:00,08:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-62,08:30:00,08:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-62,08:40:00,08:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-63,08:50:00,08:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-63,09:00:00,09:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-64,09:10:00,09:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-64,09:20:00,09:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-65,09:30:00,09:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-65,09:40:00,09:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-66,09:50:00,09:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-66,10:00:00,10:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-67,10:10:00,10:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-67,10:20:00,10:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-68,10:30:00,10:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-68,10:40:00,10:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-69,10:50:00,10:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-69,11:00:00,11:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-70,11:10:00,11:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-70,11:20:00,11:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-71,11:30:00,11:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-71,11:40:00,11:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-72,11:50:00,11:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-72,12:00:00,12:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-73,12:10:00,12:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-73,12:20:00,12:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-74,12:30:00,12:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-74,12:40:00,12:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-75,12:50:00,12:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-75,13:00:00,13:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-76,13:10:00,13:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-76,13:20:00,13:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-77,13:30:00,13:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-77,13:40:00,13:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-78,13:50:00,13:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-78,14:00:00,14:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-79,14:10:00,14:10:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-79,14:20:00,14:20:00,PIER11,2,,0,0,
HUDSON-2013-NYE-80,14:30:00,14:30:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-80,14:40:00,14:40:00,PIER11,2,,0,0,
HUDSON-2013-NYE-81,14:50:00,14:50:00,PAULUS,1,,0,0,
HUDSON-2013-NYE-81,15:00:00,15:00:00,PIER11,2,,0,0,
HUDSON-2013-NYE-82,06:20:00,06:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-82,06:30:00,06:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-83,06:40:00,06:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-83,06:50:00,06:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-84,07:00:00,07:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-84,07:10:00,07:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-85,07:20:00,07:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-85,07:30:00,07:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-86,07:40:00,07:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-86,07:50:00,07:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-87,08:00:00,08:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-87,08:10:00,08:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-88,08:20:00,08:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-88,08:30:00,08:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-89,08:40:00,08:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-89,08:50:00,08:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-90,09:00:00,09:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-90,09:10:00,09:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-91,09:20:00,09:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-91,09:30:00,09:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-92,09:40:00,09:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-92,09:50:00,09:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-93,10:00:00,10:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-93,10:10:00,10:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-94,10:20:00,10:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-94,10:30:00,10:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-95,10:40:00,10:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-95,10:50:00,10:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-96,11:00:00,11:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-96,11:10:00,11:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-97,11:20:00,11:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-97,11:30:00,11:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-98,11:40:00,11:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-98,11:50:00,11:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-99,12:00:00,12:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-99,12:10:00,12:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-100,12:20:00,12:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-100,12:30:00,12:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-101,12:40:00,12:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-101,12:50:00,12:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-102,13:00:00,13:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-102,13:10:00,13:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-103,13:20:00,13:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-103,13:30:00,13:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-104,13:40:00,13:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-104,13:50:00,13:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-105,14:00:00,14:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-105,14:10:00,14:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-106,14:20:00,14:20:00,PIER11,1,,0,0,
HUDSON-2013-NYE-106,14:30:00,14:30:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-107,14:40:00,14:40:00,PIER11,1,,0,0,
HUDSON-2013-NYE-107,14:50:00,14:50:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-108,15:00:00,15:00:00,PIER11,1,,0,0,
HUDSON-2013-NYE-108,15:10:00,15:10:00,PAULUS,2,,0,0,
HUDSON-2013-NYE-109,06:15:00,06:15:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-109,06:35:00,06:35:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-110,06:50:00,06:50:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-110,07:05:00,07:05:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-111,07:20:00,07:20:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-111,07:35:00,07:35:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-112,07:50:00,07:50:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-112,08:05:00,08:05:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-113,08:20:00,08:20:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-113,08:35:00,08:35:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-114,08:50:00,08:50:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-114,09:05:00,09:05:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-115,09:20:00,09:20:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-115,09:35:00,09:35:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-116,09:50:00,09:50:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-116,10:05:00,10:05:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-117,15:15:00,15:15:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-117,15:30:00,15:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-118,15:45:00,15:45:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-118,16:00:00,16:00:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-119,16:15:00,16:15:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-119,16:30:00,16:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-120,16:45:00,16:45:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-120,17:00:00,17:00:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-121,17:15:00,17:15:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-121,17:30:00,17:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-122,17:45:00,17:45:00,EDGEWATER,1,,0,0,
HUDSON-2013-NYE-122,18:00:00,18:00:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-123,06:35:00,06:35:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-123,06:50:00,06:50:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-124,07:05:00,07:05:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-124,07:20:00,07:20:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-125,07:35:00,07:35:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-125,07:50:00,07:50:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-126,08:05:00,08:05:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-126,08:20:00,08:20:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-127,08:35:00,08:35:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-127,08:50:00,08:50:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-128,09:35:00,09:35:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-128,09:50:00,09:50:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-129,09:05:00,09:05:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-129,09:20:00,09:20:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-130,15:00:00,15:00:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-130,15:15:00,15:15:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-131,15:30:00,15:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-131,15:45:00,15:45:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-132,16:00:00,16:00:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-132,16:15:00,16:15:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-133,16:30:00,16:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-133,16:45:00,16:45:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-134,17:00:00,17:00:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-134,17:15:00,17:15:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-135,17:30:00,17:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-135,17:45:00,17:45:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-136,18:00:00,18:00:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-136,18:15:00,18:15:00,EDGEWATER,2,,0,0,
HUDSON-2013-NYE-137,06:00:00,06:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-137,06:10:00,06:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-138,06:20:00,06:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-138,06:30:00,06:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-139,06:40:00,06:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-139,06:50:00,06:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-140,07:00:00,07:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-140,07:10:00,07:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-141,07:20:00,07:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-141,07:30:00,07:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-142,07:40:00,07:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-142,07:50:00,07:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-143,08:00:00,08:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-143,08:10:00,08:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-144,08:20:00,08:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-144,08:30:00,08:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-145,08:40:00,08:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-145,08:50:00,08:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-146,09:00:00,09:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-146,09:10:00,09:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-147,09:20:00,09:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-147,09:30:00,09:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-148,09:40:00,09:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-148,09:50:00,09:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-149,10:00:00,10:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-149,10:10:00,10:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-150,10:20:00,10:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-150,10:30:00,10:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-151,10:40:00,10:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-151,10:50:00,10:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-152,11:00:00,11:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-152,11:10:00,11:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-153,11:20:00,11:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-153,11:30:00,11:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-154,11:40:00,11:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-154,11:50:00,11:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-155,12:00:00,12:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-155,12:10:00,12:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-156,12:20:00,12:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-156,12:30:00,12:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-157,12:40:00,12:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-157,12:50:00,12:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-158,13:00:00,13:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-158,13:10:00,13:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-159,13:20:00,13:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-159,13:30:00,13:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-160,13:40:00,13:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-160,13:50:00,13:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-161,14:00:00,14:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-161,14:10:00,14:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-162,14:20:00,14:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-162,14:30:00,14:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-163,14:40:00,14:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-163,14:50:00,14:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-164,15:00:00,15:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-164,15:10:00,15:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-165,15:20:00,15:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-165,15:30:00,15:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-166,15:40:00,15:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-166,15:50:00,15:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-167,16:00:00,16:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-167,16:10:00,16:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-168,16:20:00,16:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-168,16:30:00,16:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-169,16:40:00,16:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-169,16:50:00,16:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-170,17:00:00,17:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-170,17:10:00,17:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-171,17:20:00,17:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-171,17:30:00,17:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-172,17:40:00,17:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-172,17:50:00,17:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-173,18:00:00,18:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-173,18:10:00,18:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-174,18:20:00,18:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-174,18:30:00,18:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-175,18:40:00,18:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-175,18:50:00,18:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-176,19:00:00,19:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-176,19:10:00,19:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-177,19:20:00,19:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-177,19:30:00,19:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-178,19:40:00,19:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-178,19:50:00,19:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-179,20:00:00,20:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-179,20:10:00,20:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-180,20:20:00,20:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-180,20:30:00,20:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-181,20:40:00,20:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-181,20:50:00,20:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-182,21:00:00,21:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-182,21:10:00,21:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-183,21:20:00,21:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-183,21:30:00,21:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-184,21:40:00,21:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-184,21:50:00,21:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-185,22:00:00,22:00:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-185,22:10:00,22:10:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-186,22:20:00,22:20:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-186,22:30:00,22:30:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-187,22:40:00,22:40:00,IMPERIAL,1,,0,0,
HUDSON-2013-NYE-187,22:50:00,22:50:00,MIDTOWN,2,,0,0,
HUDSON-2013-NYE-188,06:10:00,06:10:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-188,06:20:00,06:20:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-189,06:30:00,06:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-189,06:40:00,06:40:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-190,06:50:00,06:50:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-190,07:00:00,07:00:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-191,07:10:00,07:10:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-191,07:20:00,07:20:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-192,07:30:00,07:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-192,07:40:00,07:40:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-193,08:10:00,08:10:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-193,08:20:00,08:20:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-194,07:50:00 ,07:50:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-194,08:00:00,08:00:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-195,08:30:00,08:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-195,08:40:00,08:40:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-196,08:50:00,08:50:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-196,09:00:00,09:00:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-197,09:10:00,09:10:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-197,09:20:00,09:20:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-198,09:30:00,09:30:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-198,09:40:00,09:40:00,IMPERIAL,2,,0,0,
HUDSON-2013-NYE-199,09:50:00,09:50:00,MIDTOWN,1,,0,0,
HUDSON-2013-NYE-199,10:00:00,10:00:00,IMPERIAL,2,,0,0,
